,id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
39,1475495658,1475495658,eriktorenberg,SF/DET/NYC ,"Investing in startups. On Deck, @riseawards.  Previously Founding Team @Producthunt, @Raptfm. Trying to be kind with a thousand-year heart.",https://t.co/zk9dGyYAaj,14347,543,458,Sat Jun 01 19:36:52 +0000 2013,17549,False,7018,en,"{'created_at': 'Thu Mar 09 01:22:35 +0000 2017', 'id': 839647569470906369, 'id_str': '839647569470906369', 'text': 'Congrats @biz and @finkel! https://t.co/bbaRN9NNVt', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'biz', 'name': 'Biz Stone', 'id': 13, 'id_str': '13', 'indices': [9, 13]}, {'screen_name': 'finkel', 'name': 'Ben Finkel', 'id': 12520552, 'id_str': '12520552', 'indices': [18, 25]}], 'urls': [{'url': 'https://t.co/bbaRN9NNVt', 'expanded_url': 'https://twitter.com/finkel/status/839552659971420162', 'display_url': 'twitter.com/finkel/status/…', 'indices': [27, 50]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 839552659971420162, 'quoted_status_id_str': '839552659971420162', 'retweet_count': 1, 'favorite_count': 7, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,Erik Torenberg,0
40,1534167900,1534167900,Carl_C_Icahn,,"Chairman of Icahn Enterprises L.P.; etc., etc.              Some people get rich studying artificial intelligence.  Me, I make money studying natural stupidity.",http://t.co/TNE4SzZtwr,328658,110,4381,Thu Jun 20 15:22:29 +0000 2013,3,True,319,en,"{'created_at': 'Thu Mar 09 13:06:16 +0000 2017', 'id': 839824659147280385, 'id_str': '839824659147280385', 'text': 'We fully support the actions taken today by the board of $AIG. https://t.co/0dyJD3ehsO', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [{'text': 'AIG', 'indices': [57, 61]}], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0dyJD3ehsO', 'expanded_url': 'http://www.nasdaq.com/press-release/aig-announces-ceo-transition-plan-20170309-00453', 'display_url': 'nasdaq.com/press-release/…', 'indices': [63, 86]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 60, 'favorite_count': 92, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,Carl Icahn,0
41,1636590253,1636590253,tim_cook,Cupertino,"CEO Apple, Fan of Auburn football and Duke basketball",,4457073,57,28,Wed Jul 31 22:41:25 +0000 2013,674,True,342,en,"{'created_at': 'Wed Mar 08 21:54:04 +0000 2017', 'id': 839595094990692352, 'id_str': '839595094990692352', 'text': 'Women’s rights are human rights. Today we celebrate, we speak up and we listen. #InternationalWomensDay https://t.co/YqQlRoAkyO', 'truncated': False, 'entities': {'hashtags': [{'text': 'InternationalWomensDay', 'indices': [80, 103]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 839595029739909121, 'id_str': '839595029739909121', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/C6bXOy7UsAEWbaS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6bXOy7UsAEWbaS.jpg', 'url': 'https://t.co/YqQlRoAkyO', 'display_url': 'pic.twitter.com/YqQlRoAkyO', 'expanded_url': 'https://twitter.com/tim_cook/status/839595094990692352/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 839595029739909121, 'id_str': '839595029739909121', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/C6bXOy7UsAEWbaS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6bXOy7UsAEWbaS.jpg', 'url': 'https://t.co/YqQlRoAkyO', 'display_url': 'pic.twitter.com/YqQlRoAkyO', 'expanded_url': 'https://twitter.com/tim_cook/status/839595094990692352/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1386, 'favorite_count': 4823, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Tim Cook,0
42,2771870352,2771870352,clippersteveb,,"Detroit, Microsoft, La Clippers",http://t.co/ssOoN6ZHCI,10795,21,185,Wed Aug 27 00:48:00 +0000 2014,9,True,36,en,"{'created_at': 'Fri Oct 16 11:50:50 +0000 2015', 'id': 654987863516274688, 'id_str': '654987863516274688', 'text': 'Follow me at my new twitter account Steven_Ballmer https://t.co/K7mShKISCX', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/K7mShKISCX', 'expanded_url': 'https://twitter.com/Steven_Ballmer/status/654887753893543936', 'display_url': 'twitter.com/Steven_Ballmer…', 'indices': [51, 74]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 654887753893543936, 'quoted_status_id_str': '654887753893543936', 'retweet_count': 31, 'favorite_count': 84, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Steve Ballmer,0
43,2795845802,2795845802,rabovitz,here on earth,"This is me - friend of people, animals, and robots. Founder and CEO of Magic Leap.",,11443,227,293,Sun Sep 07 12:23:26 +0000 2014,1128,False,794,en,"{'created_at': 'Wed Mar 08 18:09:26 +0000 2017', 'id': 839538565579100161, 'id_str': '839538565579100161', 'text': ""RT @bcfree002: @womensday Happy International Women's Day!  #beboldforchange"", 'truncated': False, 'entities': {'hashtags': [{'text': 'beboldforchange', 'indices': [60, 76]}], 'symbols': [], 'user_mentions': [{'screen_name': 'bcfree002', 'name': 'brenda freeman', 'id': 2434443894, 'id_str': '2434443894', 'indices': [3, 13]}, {'screen_name': 'womensday', 'name': ""Women's Day"", 'id': 25249798, 'id_str': '25249798', 'indices': [15, 25]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed Mar 08 05:24:05 +0000 2017', 'id': 839345960589348864, 'id_str': '839345960589348864', 'text': ""@womensday Happy International Women's Day!  #beboldforchange"", 'truncated': False, 'entities': {'hashtags': [{'text': 'beboldforchange', 'indices': [45, 61]}], 'symbols': [], 'user_mentions': [{'screen_name': 'womensday', 'name': ""Women's Day"", 'id': 25249798, 'id_str': '25249798', 'indices': [0, 10]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': 25249798, 'in_reply_to_user_id_str': '25249798', 'in_reply_to_screen_name': 'womensday', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 6, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,Rony Abovitz,0
44,2815725451,2815725451,ReneeJJames,,President - Intel Corporation,,2376,19,94,Wed Sep 17 21:48:20 +0000 2014,1,False,14,en,"{'created_at': 'Thu Jan 08 18:50:29 +0000 2015', 'id': 553262483381563392, 'id_str': '553262483381563392', 'text': 'Outstanding CES show for Intel.  Thank you to all our hard working employees and partners that made it happen.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 14, 'favorite_count': 43, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,Renée James,0
45,2882695817,2882695817,CherWang,"Taipei, San Francisco","ICT entrepreneur; Chairwoman and CEO of @HTC Corp. Enjoys
tennis, jogging, and exploring how technology can be used to improve lives.",http://t.co/K0RbAEtHCc,5204,45,101,Tue Nov 18 14:52:36 +0000 2014,31,True,72,en,"{'created_at': 'Wed Dec 21 09:08:29 +0000 2016', 'id': 811498566703337472, 'id_str': '811498566703337472', 'text': 'We have a treat in store for U on January 12th - stay tuned! https://t.co/G3jii8DQkR', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/G3jii8DQkR', 'expanded_url': 'https://twitter.com/htc/status/811228426057248768', 'display_url': 'twitter.com/htc/status/811…', 'indices': [61, 84]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 811228426057248768, 'quoted_status_id_str': '811228426057248768', 'retweet_count': 45, 'favorite_count': 103, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",False,False,False,Cher Wang,0
46,2888895350,2888895350,USCTO44,"Washington, D.C.",This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).,https://t.co/OTH6srPzMw,29432,217,716,Mon Nov 03 19:41:59 +0000 2014,2108,True,757,en,"{'created_at': 'Thu Jan 19 15:03:39 +0000 2017', 'id': 822097193607823360, 'id_str': '822097193607823360', 'text': 'President George Washington, First Annual Message - Jan 8, 1790 ""Knowledge is, in every country, the surest basis o… https://t.co/ROSPuBPc7D', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ROSPuBPc7D', 'expanded_url': 'https://twitter.com/i/web/status/822097193607823360', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 38, 'favorite_count': 78, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,Megan Smith -Archive,0
47,3030922321,3030922321,DJ44,"Washington, D.C.","U.S. Chief Data Scientist, OSTP.  This is an archive of an Obama Administration account, maintained by the National Archives and Records Administration (NARA).",https://t.co/7Nk2Q6446g,35169,718,715,Thu Feb 19 17:34:31 +0000 2015,2907,True,3764,en,"{'created_at': 'Tue Jan 17 15:48:25 +0000 2017', 'id': 821383684959965184, 'id_str': '821383684959965184', 'text': ""Data Science is a team sport. I'm 🙏 for all of you &amp; this opportunity.\n\nGoing forward, find me at @dpatil as we kee… https://t.co/0TTY50KAQ1"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dpatil', 'name': 'dj patil', 'id': 14839109, 'id_str': '14839109', 'indices': [102, 109]}], 'urls': [{'url': 'https://t.co/0TTY50KAQ1', 'expanded_url': 'https://twitter.com/i/web/status/821383684959965184', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [121, 144]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 282, 'favorite_count': 969, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,DJ Patil (NARA),0
48,4080499520,4080499520,Halsey_Minor,,"An #Internet and #tech pioneer, #HalseyMinor was a key player in the digital publishing revolution. Founder of #CNET @upholdinc @Voxelus #RealityLabs",https://t.co/3t2Vq79MT4,455,137,50,Sat Oct 31 14:23:19 +0000 2015,169,False,254,en,,True,False,False,Halsey Minor,0
49,4435227552,4435227552,stewartbrand,"Sausalito, CA","President of The Long Now Foundation--which takes no sides.  In this forum, as a private person, I do take take sides occasionally.",https://t.co/0C7UG12lmc,11497,139,370,Wed Dec 02 21:48:41 +0000 2015,9595,True,2474,en,"{'created_at': 'Mon Mar 13 19:06:38 +0000 2017', 'id': 841364900375015424, 'id_str': '841364900375015424', 'text': '”Graduates from this course will be prepared to read, write, and create custom DNA sequences.“  ...for living organ… https://t.co/8eFEVivndG', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8eFEVivndG', 'expanded_url': 'https://twitter.com/i/web/status/841364900375015424', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 841286761426874370, 'quoted_status_id_str': '841286761426874370', 'retweet_count': 6, 'favorite_count': 6, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",True,False,False,Stewart Brand,0
50,2243413752,2243413752,very_scared,,bot,http://t.co/eEY4tw457r,1787,1,24,Fri Dec 13 05:45:28 +0000 2013,0,False,27932,en,"{'created_at': 'Tue Mar 14 01:35:35 +0000 2017', 'id': 841462780922273792, 'id_str': '841462780922273792', 'text': '@epikrikaspam help', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'epikrikaspam', 'name': '⌐MONKEY¬', 'id': 3248636284, 'id_str': '3248636284', 'indices': [0, 13]}], 'urls': []}, 'source': '<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', 'in_reply_to_status_id': 841460739667771392, 'in_reply_to_status_id_str': '841460739667771392', 'in_reply_to_user_id': 3248636284, 'in_reply_to_user_id_str': '3248636284', 'in_reply_to_screen_name': 'epikrikaspam', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,Harvey,1
51,2256099668,2256099668,PriceOfDogecoin,TO THE MOON!,Donations Appreciated : D7C1ELtowbSvzy1DoSMuq7tGijjG3X1g2d,,1829,8,51,Sat Dec 21 06:49:02 +0000 2013,62,False,27851,en,"{'created_at': 'Sun Feb 14 00:45:14 +0000 2016', 'id': 698669292930224128, 'id_str': '698669292930224128', 'text': ""I'll try to get this thing working again. Obviously not quite on top of things."", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,The Price of DOGE,1
52,2257986397,2257986397,BitcoinSpreads,The Earth,"Tweeting quotes of 1 Bitcoin on Bitstamp, BTC-e and Mt.Gox and spreads between them every 30 mins. Donations are welcome: 1FbxmPa8y8LvkgwQy6T7dbhBpq96y9LkY8",,1444,17,192,Sun Dec 22 17:54:17 +0000 2013,0,False,54742,en,"{'created_at': 'Tue Mar 14 02:00:07 +0000 2017', 'id': 841468954161881089, 'id_str': '841468954161881089', 'text': '1 #BTC (#Bitcoin) quotes:\n$1240.45/$1241.53 #Bitstamp\n$1222.00/$1224.74 #BTCe\n⇢$-19.53/$-15.71\n$1240.90/$1254.50 #Coinbase\n⇢$-0.63/$14.05', 'truncated': False, 'entities': {'hashtags': [{'text': 'BTC', 'indices': [2, 6]}, {'text': 'Bitcoin', 'indices': [8, 16]}, {'text': 'Bitstamp', 'indices': [44, 53]}, {'text': 'BTCe', 'indices': [72, 77]}, {'text': 'Coinbase', 'indices': [113, 122]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://github.com/ignacio/LuaOAuth/"" rel=""nofollow"">contributor</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,Bitcoin Spreads,1
53,2293904707,2293904707,plzasm,USA,Tweet me an Intel x86 instruction and I'll assemble it for you! Put #x64 in your tweet for 64-bit code. Created by @RedragonX and @DefuseSec.,https://t.co/j2tyaxkmp1,153,2,9,Thu Jan 16 05:32:14 +0000 2014,3,False,391,en,"{'created_at': 'Sat Mar 11 20:07:30 +0000 2017', 'id': 840655443336790016, 'id_str': '840655443336790016', 'text': '@DefuseSec Sorry, ""Great, you still work."" could not be assembled.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DefuseSec', 'name': 'Taylor Hornby', 'id': 499377755, 'id_str': '499377755', 'indices': [0, 10]}], 'urls': []}, 'source': '<a href=""https://dicesoft.net"" rel=""nofollow"">Assembly bot </a>', 'in_reply_to_status_id': 840655441868791808, 'in_reply_to_status_id_str': '840655441868791808', 'in_reply_to_user_id': 499377755, 'in_reply_to_user_id_str': '499377755', 'in_reply_to_screen_name': 'DefuseSec', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,False,Assembly Bot,1
54,2361501445,2361501445,CointraqBot,,"Every hour, Cointraq Price Bot tweets the price of a randomly chosen coin worth at least $0.10",http://t.co/ZfJOwrc2xz,139,43,8,Tue Feb 25 18:39:39 +0000 2014,0,False,6345,en,"{'created_at': 'Sun Feb 01 01:46:24 +0000 2015', 'id': 561702073566507008, 'id_str': '561702073566507008', 'text': ""My circuits have gone haywire. I think I'm just going to retire and watch football. Please, never forget 0111011001110001010111"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Cointraq Price Bot,1
55,2409405422,2409405422,dogepricebot,"Houston, TX","Follow me for hourly #Dogecoin and #BTC price updates! Written by @rydcunningham.
Very donate: DEUo583iMmpheT31pSEsGZTQJCghynCM89",,32,6,6,Mon Mar 24 18:42:35 +0000 2014,0,False,2395,en,"{'created_at': 'Sun Feb 15 04:37:36 +0000 2015', 'id': 566818587847819265, 'id_str': '566818587847819265', 'text': '[02-14 22:37 CST]: The average #dogecoin price is now $0.000150, -1.1% decline (0.58 bits)', 'truncated': False, 'entities': {'hashtags': [{'text': 'dogecoin', 'indices': [31, 40]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://dataraptor.tumblr.com"" rel=""nofollow"">Doge Price Bot</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Doge Price Bot,1
56,2467156063,2467156063,botswifty,,Follow me & I'll turn your tweets into Tom Swifties // by @mcmoots,https://t.co/MDih6ptlob,111,111,15,Mon Apr 28 03:32:04 +0000 2014,0,False,3609,en,"{'created_at': 'Sun Aug 16 21:18:33 +0000 2015', 'id': 633025075105673216, 'id_str': '633025075105673216', 'text': '""As you pay it forward, it follows you."", said @cryptbooks inimitably.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cryptbooks', 'name': 'Âme Perdue', 'id': 3293239484, 'id_str': '3293239484', 'indices': [47, 58]}], 'urls': []}, 'source': '<a href=""https://github.com/mcmoots/"" rel=""nofollow"">Twiboots</a>', 'in_reply_to_status_id': 633023685482409985, 'in_reply_to_status_id_str': '633023685482409985', 'in_reply_to_user_id': 3293239484, 'in_reply_to_user_id_str': '3293239484', 'in_reply_to_screen_name': 'cryptbooks', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,Robot T. Swifty,1
57,2478060493,2478060493,thegrugq_ebooks,"Yo, Thailand",Leveraging advanced Cloud Tech for Next-Gen Shitposting™,https://t.co/KsDTo8xxx2,4547,2,138,Mon May 05 08:45:50 +0000 2014,137,False,59621,en,"{'created_at': 'Tue Mar 14 01:47:56 +0000 2017', 'id': 841465891523047426, 'id_str': '841465891523047426', 'text': ""If that's the best way to contact me you get an invoice for $10k."", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://www.surrendercontrol.com"" rel=""nofollow"">Orwell for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",True,False,True,the grugq,1
58,2519434339,2519434339,butt_things,butts,butts. butt botts. butt things. https://t.co/9K7GC6ImGN #rumpology - @speckninja (bot favs tweets containing 'butt'),https://t.co/W5VtivN26Q,3955,4739,94,Sat May 24 04:02:55 +0000 2014,70993,False,91813,en,"{'created_at': 'Tue Mar 14 01:28:01 +0000 2017', 'id': 841460876074934272, 'id_str': '841460876074934272', 'text': 'butt relearned', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://butts.example.com/"" rel=""nofollow"">butt_things</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",False,False,False,buttbott,1
59,2529023630,2529023630,cgagraphics,#botALLY,8086 in Turbo Mode • by @derekarnold,http://t.co/HGEP3DYuKt,1455,12,122,Wed May 28 04:13:22 +0000 2014,4,False,72096,en,"{'created_at': 'Sat Dec 31 03:09:06 +0000 2016', 'id': 815032001736675328, 'id_str': '815032001736675328', 'text': '@Lowpolybot https://t.co/lYeE14VHmv', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lowpolybot', 'name': 'Lowpoly Bot', 'id': 2865812463, 'id_str': '2865812463', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 815031999241089024, 'id_str': '815031999241089024', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'url': 'https://t.co/lYeE14VHmv', 'display_url': 'pic.twitter.com/lYeE14VHmv', 'expanded_url': 'https://twitter.com/cgagraphics/status/815032001736675328/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 960, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 567, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 800, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 815031999241089024, 'id_str': '815031999241089024', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'url': 'https://t.co/lYeE14VHmv', 'display_url': 'pic.twitter.com/lYeE14VHmv', 'expanded_url': 'https://twitter.com/cgagraphics/status/815032001736675328/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 960, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 567, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 800, 'resize': 'fit'}}}]}, 'source': '<a href=""http://cga.graphics"" rel=""nofollow"">CGAGraphics2</a>', 'in_reply_to_status_id': 815031754574745600, 'in_reply_to_status_id_str': '815031754574745600', 'in_reply_to_user_id': 2865812463, 'in_reply_to_user_id_str': '2865812463', 'in_reply_to_screen_name': 'Lowpolybot', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",False,False,False,cga.graphics,1
